asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.10927074879619345,0.0011051469048307173,0.019930709347376174,0.0023162040355750725
0.25,0.10908896811280222,0.0008605110033073425,0.02097308125202351,0.0008699856078310624
0.5,0.1081701727714089,0.003604543188089416,0.02457986406617098,0.004865544471821408
0.75,0.1066387281694963,0.004897861228070586,0.025594298013658166,0.005624278520389063
1.0,0.11659196071820502,0.0010023679708994222,0.0199320614406859,0.0014051005008628103
