asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.1037865778210558,0.005412029446210911,0.024094886272791365,0.006343214201618528
0.25,0.10368281243534276,0.00714221462727113,0.02588685654085388,0.005043865691284994
0.5,0.08936967308986393,0.018948458694118174,0.024703427995989024,0.011679035841068483
0.75,0.0922754452747463,0.00394830506504109,0.025753747757605177,0.0031001404062027675
1.0,0.10327784975269225,0.002303354035946624,0.019405698807917076,0.0024085871156204327
