asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.09124798917858082,0.011401603088289462,0.018140013768135923,0.009775378130389013
0.25,0.08903256581755686,0.020270840167417946,0.029232811802577967,0.01289597076718117
0.5,0.08378879997576393,0.02772898561518001,0.02564770403642711,0.011826513465206264
0.75,0.08006453978198681,0.029161520236067467,0.022883521815165786,0.008359020349838353
1.0,0.08452435373641924,0.031881162084712,0.019310975969385934,0.013380424666645
