asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.12532741484291438,0.0008843578276955521,0.0227404669989696,0.0013389739735986236
0.25,0.12525435668409143,0.0010306178261133068,0.022294722857536732,0.0016645534559902252
0.5,0.12808521632645184,0.0008059223275439798,0.021837297026824038,0.0011874835304211768
0.75,0.12469904261579408,0.0004985173568873543,0.023049626652736032,0.0006565863314330667
1.0,0.12575782594767476,1.8299946432657768e-5,0.024259740817588228,3.564221605395209e-5
