asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.11738218838328311,0.0001829752405775003,0.0225674075734461,0.00014945632538894472
0.25,0.11659485401653728,0.0001909519564549138,0.020554046286243948,0.0002010857162545186
0.5,0.1146287744797662,0.0003849234445279377,0.025283228961653182,0.00022955631758972062
0.75,0.11909951195463078,0.0005549609694114734,0.026045424560677544,0.0006239331349536491
1.0,0.12439245017142764,0.0013524585330363967,0.02559235444503221,0.003987645383171103
