asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.10477135205990126,0.00515361085681912,0.02084782986326586,0.005714599366377599
0.25,0.10024598479930924,0.009874203555372819,0.02071461813334033,0.006310853912719127
0.5,0.0828219489656646,0.017468093332828543,0.022273593855555017,0.009087863730673126
0.75,0.09364255611593832,0.007621565781413489,0.020170290766382038,0.008487106331288302
1.0,0.1042172088391345,0.0012876608375188402,0.01932003670367526,0.0005402017151889076
