asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.1017289354350595,0.007694225976079666,0.022688500851510685,0.011678866432112913
0.25,0.0988707439064745,0.011158145356839367,0.017231988325355045,0.010482402510791843
0.5,0.09704870621089545,0.024779573291386206,0.022891238232022576,0.017104087272053203
0.75,0.09663695076630859,0.0033030741294624356,0.029885397337132483,0.0026208842892049404
1.0,0.0973245826119791,0.0026685766670911226,0.025652154227731545,0.0023822988804386718
