asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.1041158386140368,0.0033044325408373492,0.019373590341839754,0.0059071582454377075
0.25,0.10882118750545333,0.008725209180031297,0.021183963159557243,0.01267756844741082
0.5,0.09217026804968709,0.010052697439307794,0.024112333396506515,0.008408375096341195
0.75,0.09837795967435506,0.0018034784644446766,0.022872796832141457,0.0013605421568467964
1.0,0.1087640104007032,0.0015303269919350088,0.024713403677635196,0.0022601996443446307
