asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.01597597914004508,0.01256035350845599,0.015287291999873824,0.011113856841890576
0.25,0.015454298052530974,0.012052235216952248,0.016230046885783635,0.011375537976784816
0.5,0.01495086693023634,0.011628711670190525,0.013343964596583775,0.009614917057625296
0.75,0.011792641186437722,0.009676079349408066,0.013265118765174371,0.010117422465665531
1.0,0.007181305757399725,0.007053011394710394,0.00711262885869751,0.006049530607863404
