asymmetry,chimera_index_mean,metastability_index_mean,chimera_index_std,metastability_index_std
0.0,0.102111698306627,0.005268450888738256,0.02053254047371789,0.004802654451191645
0.25,0.09733987323647121,0.010293052630872823,0.018897906120726143,0.0064707455689729
0.5,0.08865128541290877,0.017476990459695287,0.026137337887507228,0.008044382661648974
0.75,0.09165886395950566,0.00518128736291517,0.019905010587102454,0.006533809165536579
1.0,0.10371564438215523,0.002656267854709922,0.022600448336558738,0.0027747618815809013
