asymmetry,dilemma_mean,staghunt_mean,dilemma_std,staghunt_std,chicken_mean,chicken_std,concord_mean,hero_mean,concord_std,hero_std,deadlock_mean,harmony_mean,deadlock_std,harmony_std
0.0,0.7590471031873481,0.2409528968126519,0.03737872251326558,0.03737872251326557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.6685996950358943,0.3314003049641057,0.03439637860449293,0.03439637860449293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.19061216697236333,0.4616760686046664,0.02166671184656413,0.042330085591311205,0.3477117644229702,0.04243269563872448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.4255348411636704,0.0,0.07619164083348728,0.0,0.0,0.26083830602344515,0.3136268528128844,0.06932005815910564,0.05515223043968949,0.0,0.0,0.0,0.0
1.0,0.0,0.4438979718809823,0.0,0.029242875205297725,0.0,0.0,0.0,0.0,0.0,0.0,0.455906896830686,0.10019513128833162,0.04870414187125288,0.023409031538251322
