asymmetry,coordination_mean,dilemma_mean,neutral_mean,staghunt_mean,coordination_std,dilemma_std,neutral_std,staghunt_std,chicken_mean,chicken_std,concord_mean,hero_mean,concord_std,hero_std,deadlock_mean,harmony_mean,deadlock_std,harmony_std
0.0,0.08127242286534322,0.2727337957426453,0.5583688112891653,0.0876249701028462,0.031875433034246135,0.04802491510533298,0.09891551892771203,0.02601677421743933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.06979669935422148,0.23417842621382445,0.5826692178904569,0.11335565654149724,0.02849062506772459,0.0544081290200903,0.0993133292768792,0.02509722893401918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.05204974886390816,0.05844534800287012,0.6370198517101173,0.13940684046878737,0.024291662922598857,0.011964064880909722,0.08060515210758859,0.03365293836229728,0.11307821095431717,0.029671419303604615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.15956469744080365,0.0,0.4293566132504186,0.1510882563979909,0.06406925450582375,0.0,0.09087488721512182,0.041221211688029905,0.0,0.0,0.11845013154747668,0.1415403013633102,0.05097005289435582,0.053093248316448544,0.0,0.0,0.0,0.0
1.0,0.3023343697679981,0.0,0.3195981822530495,0.16871083472853385,0.030203496192502715,0.0,0.047884238848120105,0.02662047659371236,0.0,0.0,0.0,0.0,0.0,0.0,0.17150442477876107,0.03785218847165749,0.025903060169926276,0.011705630027116394
