asymmetry,coordination_mean,dilemma_mean,neutral_mean,staghunt_mean,coordination_std,dilemma_std,neutral_std,staghunt_std,chicken_mean,chicken_std,concord_mean,hero_mean,concord_std,hero_std,deadlock_mean,harmony_mean,deadlock_std,harmony_std
0.0,0.09412102367854579,0.2949342262616599,0.511600095670892,0.09934465438890218,0.025452804885816298,0.03190988954094264,0.06883823001029103,0.02353178539186554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0907103563740732,0.2587849796699354,0.5187801961253288,0.13172446783066252,0.02543473688396877,0.029088247076614945,0.06720718997544331,0.021077545197176577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.07197799569480987,0.06847644104281272,0.5746137287730209,0.16331499641234154,0.02704286922777304,0.010669324238578118,0.06511182304242198,0.024439293818596147,0.1216168380770151,0.021194937974048842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.15735469983257594,0.0,0.45221238938053093,0.15810571633580486,0.10401763025872046,0.0,0.1344578428439833,0.027549431546410767,0.0,0.0,0.09627361875149486,0.1360535756995934,0.03361663327348535,0.02183683077269339,0.0,0.0,0.0,0.0
1.0,0.29253767041377665,0.0,0.299239416407558,0.1842477876106195,0.027166839248225425,0.0,0.030768016066769703,0.0215790245756843,0.0,0.0,0.0,0.0,0.0,0.0,0.18328151160009568,0.04069361396795025,0.017497346994729584,0.009996350592610422
