B0,communicative_fraction
0.011111111111111127,0.001202592
0.05111111111111113,0.04293859475
0.09111111111111113,0.4476805525
0.13111111111111112,0.849194591
0.17111111111111113,0.9621107395
0.21111111111111114,0.98899544875
0.2511111111111111,0.99663352625
0.29111111111111115,0.9991113055
0.33111111111111113,0.999905783
0.3711111111111111,0.9996964345
0.41111111111111115,0.99992453375
