B0,communicative_fraction
0.0006711409395973311,0.0251050927
0.04067114093959733,0.03081144985
0.08067114093959733,0.0907838455
0.12067114093959733,0.6437745425166667
0.16067114093959733,0.9478750440333333
0.20067114093959734,0.9950310952
0.24067114093959732,0.98798736625
0.28067114093959733,0.9850336459333333
0.32067114093959737,0.9974206644833333
0.3606711409395973,0.994112103
0.4006711409395973,0.99897797425
