time,game_type,communicative_fraction_mean,order_parameter_mean,communicative_fraction_std,order_parameter_std
423200,allCommunicative,1.0,1.0,NaN,NaN
424000,allCommunicative,1.0,1.0,NaN,NaN
424800,allCommunicative,1.0,1.0,NaN,NaN
425600,allCommunicative,1.0,1.0,NaN,NaN
426400,allCommunicative,1.0,1.0,NaN,NaN
427200,allCommunicative,1.0,1.0,NaN,NaN
428000,allCommunicative,1.0,1.0,NaN,NaN
428800,allCommunicative,1.0,1.0,NaN,NaN
429600,allCommunicative,1.0,1.0,NaN,NaN
430400,allCommunicative,1.0,1.0,NaN,NaN
431200,allCommunicative,1.0,1.0,NaN,NaN
432000,allCommunicative,1.0,1.0,NaN,NaN
432800,allCommunicative,1.0,1.0,NaN,NaN
433600,allCommunicative,1.0,1.0,NaN,NaN
434400,allCommunicative,1.0,1.0,NaN,NaN
435200,allCommunicative,1.0,1.0,NaN,NaN
436000,allCommunicative,1.0,1.0,NaN,NaN
436800,allCommunicative,1.0,1.0,NaN,NaN
437600,allCommunicative,1.0,1.0,NaN,NaN
438400,allCommunicative,1.0,1.0,NaN,NaN
439200,allCommunicative,1.0,1.0,NaN,NaN
440000,allCommunicative,1.0,1.0,NaN,NaN
440800,allCommunicative,1.0,1.0,NaN,NaN
441600,allCommunicative,1.0,1.0,NaN,NaN
442400,allCommunicative,1.0,1.0,NaN,NaN
443200,allCommunicative,1.0,1.0,NaN,NaN
444000,allCommunicative,1.0,1.0,NaN,NaN
444800,allCommunicative,1.0,1.0,NaN,NaN
445600,allCommunicative,1.0,1.0,NaN,NaN
446400,allCommunicative,1.0,1.0,NaN,NaN
447200,allCommunicative,1.0,1.0,NaN,NaN
448000,allCommunicative,1.0,1.0,NaN,NaN
448800,allCommunicative,1.0,1.0,NaN,NaN
449600,allCommunicative,1.0,1.0,NaN,NaN
450400,allCommunicative,1.0,1.0,NaN,NaN
451200,allCommunicative,1.0,1.0,NaN,NaN
452000,allCommunicative,1.0,1.0,NaN,NaN
452800,allCommunicative,1.0,1.0,NaN,NaN
453600,allCommunicative,1.0,1.0,NaN,NaN
454400,allCommunicative,1.0,1.0,NaN,NaN
455200,allCommunicative,1.0,1.0,NaN,NaN
456000,allCommunicative,1.0,1.0,NaN,NaN
456800,allCommunicative,1.0,1.0,NaN,NaN
457600,allCommunicative,1.0,1.0,NaN,NaN
458400,allCommunicative,1.0,1.0,NaN,NaN
459200,allCommunicative,1.0,1.0,NaN,NaN
460000,allCommunicative,1.0,1.0,NaN,NaN
460800,allCommunicative,1.0,1.0,NaN,NaN
461600,allCommunicative,1.0,1.0,NaN,NaN
462400,allCommunicative,1.0,0.9025794319349186,NaN,NaN
463200,allCommunicative,1.0,1.0,NaN,NaN
464000,allCommunicative,1.0,1.0,NaN,NaN
464800,allCommunicative,1.0,1.0,NaN,NaN
465600,allCommunicative,1.0,1.0,NaN,NaN
466400,allCommunicative,1.0,1.0,NaN,NaN
467200,allCommunicative,1.0,1.0,NaN,NaN
468000,allCommunicative,1.0,1.0,NaN,NaN
468800,allCommunicative,1.0,1.0,NaN,NaN
469600,allCommunicative,1.0,1.0,NaN,NaN
470400,allCommunicative,1.0,1.0,NaN,NaN
471200,allCommunicative,1.0,1.0,NaN,NaN
472000,allCommunicative,1.0,1.0,NaN,NaN
472800,allCommunicative,1.0,1.0,NaN,NaN
473600,allCommunicative,1.0,1.0,NaN,NaN
474400,allCommunicative,1.0,1.0,NaN,NaN
475200,allCommunicative,1.0,1.0,NaN,NaN
476000,allCommunicative,1.0,1.0,NaN,NaN
476800,allCommunicative,1.0,1.0,NaN,NaN
477600,allCommunicative,1.0,1.0,NaN,NaN
478400,allCommunicative,1.0,1.0,NaN,NaN
479200,allCommunicative,1.0,1.0,NaN,NaN
480000,allCommunicative,1.0,1.0,NaN,NaN
480800,allCommunicative,1.0,1.0,NaN,NaN
481600,allCommunicative,1.0,1.0,NaN,NaN
482400,allCommunicative,1.0,1.0,NaN,NaN
483200,allCommunicative,1.0,1.0,NaN,NaN
484000,allCommunicative,1.0,1.0,NaN,NaN
484800,allCommunicative,1.0,1.0,NaN,NaN
485600,allCommunicative,1.0,1.0,NaN,NaN
486400,allCommunicative,1.0,1.0,NaN,NaN
487200,allCommunicative,1.0,1.0,NaN,NaN
488000,allCommunicative,1.0,1.0,NaN,NaN
488800,allCommunicative,1.0,1.0,NaN,NaN
489600,allCommunicative,1.0,1.0,NaN,NaN
490400,allCommunicative,1.0,1.0,NaN,NaN
491200,allCommunicative,1.0,1.0,NaN,NaN
492000,allCommunicative,1.0,1.0,NaN,NaN
492800,allCommunicative,1.0,1.0,NaN,NaN
493600,allCommunicative,1.0,1.0,NaN,NaN
494400,allCommunicative,1.0,1.0,NaN,NaN
495200,allCommunicative,1.0,1.0,NaN,NaN
496000,allCommunicative,1.0,1.0,NaN,NaN
496800,allCommunicative,1.0,1.0,NaN,NaN
497600,allCommunicative,1.0,1.0,NaN,NaN
498400,allCommunicative,1.0,1.0,NaN,NaN
499200,allCommunicative,1.0,1.0,NaN,NaN
500000,allCommunicative,1.0,1.0,NaN,NaN
500800,allCommunicative,1.0,1.0,NaN,NaN
501600,allCommunicative,1.0,1.0,NaN,NaN
502400,allCommunicative,1.0,1.0,NaN,NaN
503200,allCommunicative,1.0,1.0,NaN,NaN
504000,allCommunicative,1.0,1.0,NaN,NaN
504800,allCommunicative,1.0,1.0,NaN,NaN
505600,allCommunicative,1.0,1.0,NaN,NaN
506400,allCommunicative,1.0,1.0,NaN,NaN
507200,allCommunicative,1.0,1.0,NaN,NaN
508000,allCommunicative,1.0,1.0,NaN,NaN
508800,allCommunicative,1.0,1.0,NaN,NaN
509600,allCommunicative,1.0,1.0,NaN,NaN
510400,allCommunicative,1.0,1.0,NaN,NaN
511200,allCommunicative,1.0,1.0,NaN,NaN
512000,allCommunicative,1.0,1.0,NaN,NaN
512800,allCommunicative,1.0,1.0,NaN,NaN
513600,allCommunicative,1.0,1.0,NaN,NaN
514400,allCommunicative,1.0,1.0,NaN,NaN
515200,allCommunicative,1.0,1.0,NaN,NaN
516000,allCommunicative,1.0,1.0,NaN,NaN
516800,allCommunicative,1.0,1.0,NaN,NaN
517600,allCommunicative,1.0,1.0,NaN,NaN
518400,allCommunicative,1.0,1.0,NaN,NaN
519200,allCommunicative,1.0,1.0,NaN,NaN
520000,allCommunicative,1.0,1.0,NaN,NaN
520800,allCommunicative,1.0,1.0,NaN,NaN
521600,allCommunicative,1.0,1.0,NaN,NaN
522400,allCommunicative,1.0,1.0,NaN,NaN
523200,allCommunicative,1.0,1.0,NaN,NaN
524000,allCommunicative,1.0,1.0,NaN,NaN
524800,allCommunicative,1.0,1.0,NaN,NaN
525600,allCommunicative,1.0,1.0,NaN,NaN
526400,allCommunicative,1.0,1.0,NaN,NaN
527200,allCommunicative,1.0,1.0,NaN,NaN
528000,allCommunicative,1.0,1.0,NaN,NaN
528800,allCommunicative,1.0,1.0,NaN,NaN
529600,allCommunicative,1.0,1.0,NaN,NaN
530400,allCommunicative,1.0,1.0,NaN,NaN
531200,allCommunicative,1.0,1.0,NaN,NaN
532000,allCommunicative,1.0,1.0,NaN,NaN
532800,allCommunicative,1.0,1.0,NaN,NaN
533600,allCommunicative,1.0,1.0,NaN,NaN
534400,allCommunicative,1.0,1.0,NaN,NaN
535200,allCommunicative,1.0,1.0,NaN,NaN
536000,allCommunicative,1.0,1.0,NaN,NaN
536800,allCommunicative,1.0,1.0,NaN,NaN
537600,allCommunicative,1.0,1.0,NaN,NaN
538400,allCommunicative,1.0,1.0,NaN,NaN
539200,allCommunicative,1.0,1.0,NaN,NaN
540000,allCommunicative,1.0,1.0,NaN,NaN
540800,allCommunicative,1.0,1.0,NaN,NaN
541600,allCommunicative,1.0,1.0,NaN,NaN
542400,allCommunicative,1.0,1.0,NaN,NaN
543200,allCommunicative,1.0,1.0,NaN,NaN
544000,allCommunicative,1.0,1.0,NaN,NaN
544800,allCommunicative,1.0,1.0,NaN,NaN
545600,allCommunicative,1.0,1.0,NaN,NaN
546400,allCommunicative,1.0,1.0,NaN,NaN
547200,allCommunicative,1.0,1.0,NaN,NaN
548000,allCommunicative,1.0,1.0,NaN,NaN
548800,allCommunicative,1.0,1.0,NaN,NaN
549600,allCommunicative,1.0,1.0,NaN,NaN
550400,allCommunicative,1.0,1.0,NaN,NaN
551200,allCommunicative,1.0,1.0,NaN,NaN
552000,allCommunicative,1.0,1.0,NaN,NaN
552800,allCommunicative,1.0,1.0,NaN,NaN
553600,allCommunicative,1.0,1.0,NaN,NaN
554400,allCommunicative,1.0,1.0,NaN,NaN
555200,allCommunicative,1.0,1.0,NaN,NaN
556000,allCommunicative,1.0,1.0,NaN,NaN
556800,allCommunicative,1.0,1.0,NaN,NaN
557600,allCommunicative,1.0,1.0,NaN,NaN
558400,allCommunicative,1.0,1.0,NaN,NaN
559200,allCommunicative,1.0,1.0,NaN,NaN
560000,allCommunicative,1.0,1.0,NaN,NaN
560800,allCommunicative,1.0,1.0,NaN,NaN
561600,allCommunicative,1.0,1.0,NaN,NaN
562400,allCommunicative,1.0,1.0,NaN,NaN
563200,allCommunicative,1.0,1.0,NaN,NaN
564000,allCommunicative,1.0,1.0,NaN,NaN
564800,allCommunicative,1.0,1.0,NaN,NaN
565600,allCommunicative,1.0,1.0,NaN,NaN
566400,allCommunicative,1.0,1.0,NaN,NaN
567200,allCommunicative,1.0,1.0,NaN,NaN
568000,allCommunicative,1.0,1.0,NaN,NaN
568800,allCommunicative,1.0,1.0,NaN,NaN
569600,allCommunicative,1.0,1.0,NaN,NaN
570400,allCommunicative,1.0,1.0,NaN,NaN
571200,allCommunicative,1.0,1.0,NaN,NaN
572000,allCommunicative,1.0,1.0,NaN,NaN
572800,allCommunicative,1.0,1.0,NaN,NaN
573600,allCommunicative,1.0,1.0,NaN,NaN
574400,allCommunicative,1.0,1.0,NaN,NaN
575200,allCommunicative,1.0,1.0,NaN,NaN
576000,allCommunicative,1.0,1.0,NaN,NaN
576800,allCommunicative,1.0,1.0,NaN,NaN
577600,allCommunicative,1.0,1.0,NaN,NaN
578400,allCommunicative,1.0,1.0,NaN,NaN
579200,allCommunicative,1.0,1.0,NaN,NaN
580000,allCommunicative,1.0,1.0,NaN,NaN
580800,allCommunicative,1.0,1.0,NaN,NaN
581600,allCommunicative,1.0,1.0,NaN,NaN
582400,allCommunicative,1.0,1.0,NaN,NaN
583200,allCommunicative,1.0,1.0,NaN,NaN
584000,allCommunicative,1.0,1.0,NaN,NaN
584800,allCommunicative,1.0,1.0,NaN,NaN
585600,allCommunicative,1.0,1.0,NaN,NaN
586400,allCommunicative,1.0,1.0,NaN,NaN
587200,allCommunicative,1.0,1.0,NaN,NaN
588000,allCommunicative,1.0,1.0,NaN,NaN
588800,allCommunicative,1.0,1.0,NaN,NaN
589600,allCommunicative,1.0,1.0,NaN,NaN
590400,allCommunicative,1.0,1.0,NaN,NaN
591200,allCommunicative,1.0,1.0,NaN,NaN
592000,allCommunicative,1.0,1.0,NaN,NaN
592800,allCommunicative,1.0,1.0,NaN,NaN
593600,allCommunicative,1.0,1.0,NaN,NaN
594400,allCommunicative,1.0,1.0,NaN,NaN
595200,allCommunicative,1.0,1.0,NaN,NaN
596000,staghunt,0.95,0.9000000000000001,NaN,NaN
596800,allCommunicative,1.0,1.0,NaN,NaN
597600,allCommunicative,1.0,1.0,NaN,NaN
598400,allCommunicative,1.0,1.0,NaN,NaN
599200,allCommunicative,1.0,1.0,NaN,NaN
600000,allCommunicative,1.0,1.0,NaN,NaN
600800,allCommunicative,1.0,1.0,NaN,NaN
601600,allCommunicative,1.0,1.0,NaN,NaN
602400,allCommunicative,1.0,1.0,NaN,NaN
603200,allCommunicative,1.0,1.0,NaN,NaN
604000,allCommunicative,1.0,1.0,NaN,NaN
604800,allCommunicative,1.0,1.0,NaN,NaN
605600,allCommunicative,1.0,1.0,NaN,NaN
606400,allCommunicative,1.0,1.0,NaN,NaN
607200,allCommunicative,1.0,1.0,NaN,NaN
608000,allCommunicative,1.0,1.0,NaN,NaN
608800,allCommunicative,1.0,1.0,NaN,NaN
609600,allCommunicative,1.0,1.0,NaN,NaN
610400,allCommunicative,1.0,1.0,NaN,NaN
611200,allCommunicative,1.0,1.0,NaN,NaN
612000,allCommunicative,1.0,1.0,NaN,NaN
612800,allCommunicative,1.0,1.0,NaN,NaN
613600,allCommunicative,1.0,1.0,NaN,NaN
614400,allCommunicative,1.0,1.0,NaN,NaN
615200,allCommunicative,1.0,1.0,NaN,NaN
616000,allCommunicative,1.0,1.0,NaN,NaN
616800,allCommunicative,1.0,1.0,NaN,NaN
617600,allCommunicative,1.0,1.0,NaN,NaN
618400,allCommunicative,1.0,1.0,NaN,NaN
619200,allCommunicative,1.0,1.0,NaN,NaN
620000,allCommunicative,1.0,1.0,NaN,NaN
620800,allCommunicative,1.0,1.0,NaN,NaN
621600,allCommunicative,1.0,1.0,NaN,NaN
622400,allCommunicative,1.0,1.0,NaN,NaN
623200,allCommunicative,1.0,1.0,NaN,NaN
624000,allCommunicative,1.0,1.0,NaN,NaN
624800,allCommunicative,1.0,1.0,NaN,NaN
625600,allCommunicative,1.0,1.0,NaN,NaN
626400,allCommunicative,1.0,1.0,NaN,NaN
627200,allCommunicative,1.0,1.0,NaN,NaN
628000,allCommunicative,1.0,1.0,NaN,NaN
628800,allCommunicative,1.0,1.0,NaN,NaN
629600,allCommunicative,1.0,1.0,NaN,NaN
630400,allCommunicative,1.0,1.0,NaN,NaN
631200,allCommunicative,1.0,1.0,NaN,NaN
632000,allCommunicative,1.0,1.0,NaN,NaN
632800,allCommunicative,1.0,1.0,NaN,NaN
633600,allCommunicative,1.0,1.0,NaN,NaN
634400,allCommunicative,1.0,1.0,NaN,NaN
635200,allCommunicative,1.0,1.0,NaN,NaN
636000,allCommunicative,1.0,1.0,NaN,NaN
636800,allCommunicative,1.0,1.0,NaN,NaN
637600,allCommunicative,1.0,1.0,NaN,NaN
638400,allCommunicative,1.0,1.0,NaN,NaN
639200,allCommunicative,1.0,1.0,NaN,NaN
640000,allCommunicative,1.0,1.0,NaN,NaN
640800,allCommunicative,1.0,1.0,NaN,NaN
641600,allCommunicative,1.0,1.0,NaN,NaN
642400,allCommunicative,1.0,1.0,NaN,NaN
643200,allCommunicative,1.0,1.0,NaN,NaN
644000,allCommunicative,1.0,1.0,NaN,NaN
644800,allCommunicative,1.0,1.0,NaN,NaN
645600,allCommunicative,1.0,1.0,NaN,NaN
646400,allCommunicative,1.0,1.0,NaN,NaN
647200,allCommunicative,1.0,1.0,NaN,NaN
648000,allCommunicative,1.0,1.0,NaN,NaN
648800,allCommunicative,1.0,1.0,NaN,NaN
649600,allCommunicative,1.0,1.0,NaN,NaN
650400,allCommunicative,1.0,1.0,NaN,NaN
651200,allCommunicative,1.0,1.0,NaN,NaN
652000,allCommunicative,1.0,1.0,NaN,NaN
652800,allCommunicative,1.0,1.0,NaN,NaN
653600,allCommunicative,1.0,1.0,NaN,NaN
654400,allCommunicative,1.0,1.0,NaN,NaN
655200,allCommunicative,1.0,1.0,NaN,NaN
656000,allCommunicative,1.0,1.0,NaN,NaN
656800,allCommunicative,1.0,1.0,NaN,NaN
657600,allCommunicative,1.0,1.0,NaN,NaN
658400,allCommunicative,1.0,1.0,NaN,NaN
659200,allCommunicative,1.0,1.0,NaN,NaN
660000,allCommunicative,1.0,1.0,NaN,NaN
660800,allCommunicative,1.0,1.0,NaN,NaN
661600,allCommunicative,1.0,1.0,NaN,NaN
662400,allCommunicative,1.0,1.0,NaN,NaN
663200,allCommunicative,1.0,1.0,NaN,NaN
664000,allCommunicative,1.0,1.0,NaN,NaN
664800,allCommunicative,1.0,1.0,NaN,NaN
665600,allCommunicative,1.0,1.0,NaN,NaN
666400,allCommunicative,1.0,1.0,NaN,NaN
667200,allCommunicative,1.0,1.0,NaN,NaN
668000,allCommunicative,1.0,1.0,NaN,NaN
668800,allCommunicative,1.0,1.0,NaN,NaN
669600,allCommunicative,1.0,1.0,NaN,NaN
670400,allCommunicative,1.0,1.0,NaN,NaN
671200,allCommunicative,1.0,1.0,NaN,NaN
672000,allCommunicative,1.0,1.0,NaN,NaN
672800,allCommunicative,1.0,1.0,NaN,NaN
673600,allCommunicative,1.0,1.0,NaN,NaN
674400,allCommunicative,1.0,1.0,NaN,NaN
675200,allCommunicative,1.0,1.0,NaN,NaN
676000,allCommunicative,1.0,1.0,NaN,NaN
676800,allCommunicative,1.0,1.0,NaN,NaN
677600,allCommunicative,1.0,1.0,NaN,NaN
678400,allCommunicative,1.0,1.0,NaN,NaN
679200,allCommunicative,1.0,1.0,NaN,NaN
680000,allCommunicative,1.0,1.0,NaN,NaN
680800,allCommunicative,1.0,1.0,NaN,NaN
681600,allCommunicative,1.0,1.0,NaN,NaN
682400,allCommunicative,1.0,1.0,NaN,NaN
683200,allCommunicative,1.0,1.0,NaN,NaN
684000,allCommunicative,1.0,1.0,NaN,NaN
684800,allCommunicative,1.0,1.0,NaN,NaN
685600,allCommunicative,1.0,1.0,NaN,NaN
686400,allCommunicative,1.0,1.0,NaN,NaN
687200,allCommunicative,1.0,1.0,NaN,NaN
688000,allCommunicative,1.0,1.0,NaN,NaN
688800,allCommunicative,1.0,1.0,NaN,NaN
689600,allCommunicative,1.0,1.0,NaN,NaN
690400,allCommunicative,1.0,1.0,NaN,NaN
691200,allCommunicative,1.0,1.0,NaN,NaN
692000,allCommunicative,1.0,1.0,NaN,NaN
692800,allCommunicative,1.0,1.0,NaN,NaN
693600,allCommunicative,1.0,1.0,NaN,NaN
694400,allCommunicative,1.0,1.0,NaN,NaN
695200,allCommunicative,1.0,1.0,NaN,NaN
696000,allCommunicative,1.0,1.0,NaN,NaN
696800,allCommunicative,1.0,1.0,NaN,NaN
697600,allCommunicative,1.0,1.0,NaN,NaN
698400,allCommunicative,1.0,1.0,NaN,NaN
699200,allCommunicative,1.0,1.0,NaN,NaN
700000,allCommunicative,1.0,1.0,NaN,NaN
700800,allCommunicative,1.0,1.0,NaN,NaN
701600,allCommunicative,1.0,1.0,NaN,NaN
702400,allCommunicative,1.0,1.0,NaN,NaN
703200,allCommunicative,1.0,1.0,NaN,NaN
704000,allCommunicative,1.0,1.0,NaN,NaN
704800,allCommunicative,1.0,1.0,NaN,NaN
705600,allCommunicative,1.0,1.0,NaN,NaN
706400,allCommunicative,1.0,1.0,NaN,NaN
707200,allCommunicative,1.0,1.0,NaN,NaN
708000,allCommunicative,1.0,1.0,NaN,NaN
708800,allCommunicative,1.0,1.0,NaN,NaN
709600,allCommunicative,1.0,1.0,NaN,NaN
710400,allCommunicative,1.0,1.0,NaN,NaN
711200,allCommunicative,1.0,1.0,NaN,NaN
712000,allCommunicative,1.0,1.0,NaN,NaN
712800,allCommunicative,1.0,1.0,NaN,NaN
713600,allCommunicative,1.0,1.0,NaN,NaN
714400,allCommunicative,1.0,1.0,NaN,NaN
715200,allCommunicative,1.0,1.0,NaN,NaN
716000,allCommunicative,1.0,1.0,NaN,NaN
716800,allCommunicative,1.0,1.0,NaN,NaN
717600,allCommunicative,1.0,1.0,NaN,NaN
718400,allCommunicative,1.0,1.0,NaN,NaN
719200,allCommunicative,1.0,1.0,NaN,NaN
720000,allCommunicative,1.0,1.0,NaN,NaN
720800,allCommunicative,1.0,1.0,NaN,NaN
721600,allCommunicative,1.0,1.0,NaN,NaN
722400,allCommunicative,1.0,1.0,NaN,NaN
723200,allCommunicative,1.0,1.0,NaN,NaN
724000,allCommunicative,1.0,1.0,NaN,NaN
724800,allCommunicative,1.0,1.0,NaN,NaN
725600,allCommunicative,1.0,1.0,NaN,NaN
726400,allCommunicative,1.0,1.0,NaN,NaN
727200,allCommunicative,1.0,1.0,NaN,NaN
728000,allCommunicative,1.0,1.0,NaN,NaN
728800,allCommunicative,1.0,1.0,NaN,NaN
729600,allCommunicative,1.0,1.0,NaN,NaN
730400,allCommunicative,1.0,1.0,NaN,NaN
731200,allCommunicative,1.0,1.0,NaN,NaN
732000,allCommunicative,1.0,1.0,NaN,NaN
732800,allCommunicative,1.0,1.0,NaN,NaN
733600,allCommunicative,1.0,1.0,NaN,NaN
734400,allCommunicative,1.0,1.0,NaN,NaN
735200,allCommunicative,1.0,1.0,NaN,NaN
736000,allCommunicative,1.0,1.0,NaN,NaN
736800,allCommunicative,1.0,1.0,NaN,NaN
737600,allCommunicative,1.0,1.0,NaN,NaN
738400,allCommunicative,1.0,1.0,NaN,NaN
739200,allCommunicative,1.0,1.0,NaN,NaN
740000,allCommunicative,1.0,1.0,NaN,NaN
740800,allCommunicative,1.0,1.0,NaN,NaN
741600,allCommunicative,1.0,1.0,NaN,NaN
742400,allCommunicative,1.0,1.0,NaN,NaN
743200,allCommunicative,1.0,1.0,NaN,NaN
744000,allCommunicative,1.0,1.0,NaN,NaN
744800,allCommunicative,1.0,1.0,NaN,NaN
745600,allCommunicative,1.0,1.0,NaN,NaN
746400,allCommunicative,1.0,1.0,NaN,NaN
747200,allCommunicative,1.0,1.0,NaN,NaN
748000,allCommunicative,1.0,1.0,NaN,NaN
748800,allCommunicative,1.0,1.0,NaN,NaN
749600,allCommunicative,1.0,1.0,NaN,NaN
750400,allCommunicative,1.0,1.0,NaN,NaN
751200,allCommunicative,1.0,1.0,NaN,NaN
752000,allCommunicative,1.0,1.0,NaN,NaN
752800,allCommunicative,1.0,1.0,NaN,NaN
753600,allCommunicative,1.0,1.0,NaN,NaN
754400,allCommunicative,1.0,1.0,NaN,NaN
755200,allCommunicative,1.0,1.0,NaN,NaN
756000,allCommunicative,1.0,1.0,NaN,NaN
756800,allCommunicative,1.0,1.0,NaN,NaN
757600,allCommunicative,1.0,1.0,NaN,NaN
758400,allCommunicative,1.0,1.0,NaN,NaN
759200,allCommunicative,1.0,1.0,NaN,NaN
760000,allCommunicative,1.0,1.0,NaN,NaN
760800,allCommunicative,1.0,1.0,NaN,NaN
761600,allCommunicative,1.0,1.0,NaN,NaN
762400,allCommunicative,1.0,1.0,NaN,NaN
763200,allCommunicative,1.0,1.0,NaN,NaN
764000,allCommunicative,1.0,1.0,NaN,NaN
764800,allCommunicative,1.0,1.0,NaN,NaN
765600,allCommunicative,1.0,1.0,NaN,NaN
766400,allCommunicative,1.0,1.0,NaN,NaN
767200,allCommunicative,1.0,1.0,NaN,NaN
768000,allCommunicative,1.0,1.0,NaN,NaN
768800,allCommunicative,1.0,1.0,NaN,NaN
769600,allCommunicative,1.0,1.0,NaN,NaN
770400,allCommunicative,1.0,1.0,NaN,NaN
771200,allCommunicative,1.0,1.0,NaN,NaN
772000,allCommunicative,1.0,1.0,NaN,NaN
772800,allCommunicative,1.0,1.0,NaN,NaN
773600,allCommunicative,1.0,1.0,NaN,NaN
774400,allCommunicative,1.0,1.0,NaN,NaN
775200,allCommunicative,1.0,1.0,NaN,NaN
776000,allCommunicative,1.0,1.0,NaN,NaN
776800,allCommunicative,1.0,1.0,NaN,NaN
777600,allCommunicative,1.0,1.0,NaN,NaN
778400,allCommunicative,1.0,1.0,NaN,NaN
779200,allCommunicative,1.0,1.0,NaN,NaN
780000,allCommunicative,1.0,1.0,NaN,NaN
780800,allCommunicative,1.0,1.0,NaN,NaN
781600,allCommunicative,1.0,1.0,NaN,NaN
782400,allCommunicative,1.0,1.0,NaN,NaN
783200,allCommunicative,1.0,1.0,NaN,NaN
784000,allCommunicative,1.0,1.0,NaN,NaN
784800,allCommunicative,1.0,1.0,NaN,NaN
785600,allCommunicative,1.0,1.0,NaN,NaN
786400,allCommunicative,1.0,1.0,NaN,NaN
787200,allCommunicative,1.0,1.0,NaN,NaN
788000,allCommunicative,1.0,1.0,NaN,NaN
788800,allCommunicative,1.0,1.0,NaN,NaN
789600,allCommunicative,1.0,1.0,NaN,NaN
790400,allCommunicative,1.0,1.0,NaN,NaN
791200,allCommunicative,1.0,1.0,NaN,NaN
792000,allCommunicative,1.0,1.0,NaN,NaN
792800,allCommunicative,1.0,1.0,NaN,NaN
793600,allCommunicative,1.0,1.0,NaN,NaN
794400,allCommunicative,1.0,1.0,NaN,NaN
795200,allCommunicative,1.0,1.0,NaN,NaN
796000,allCommunicative,1.0,1.0,NaN,NaN
796800,allCommunicative,1.0,1.0,NaN,NaN
797600,allCommunicative,1.0,1.0,NaN,NaN
798400,allCommunicative,1.0,1.0,NaN,NaN
799200,allCommunicative,1.0,1.0,NaN,NaN
800000,allCommunicative,1.0,1.0,NaN,NaN
