time,communicative_fraction,order_parameter,game_type
293601,1.0,1.0,all_communicative
294401,1.0,1.0,all_communicative
295201,1.0,1.0,all_communicative
296001,1.0,1.0,all_communicative
296801,1.0,1.0,all_communicative
297601,1.0,1.0,all_communicative
298401,1.0,1.0,all_communicative
299201,1.0,1.0,all_communicative
300001,1.0,1.0,all_communicative
300801,1.0,1.0,all_communicative
301601,1.0,1.0,all_communicative
302401,1.0,1.0,all_communicative
303201,1.0,1.0,all_communicative
304001,1.0,1.0,all_communicative
304801,1.0,1.0,all_communicative
305601,1.0,1.0,all_communicative
306401,1.0,1.0,all_communicative
307201,1.0,1.0,all_communicative
308001,1.0,1.0,all_communicative
308801,1.0,1.0,all_communicative
309601,1.0,1.0,all_communicative
310401,1.0,1.0,all_communicative
311201,1.0,1.0,all_communicative
312001,1.0,1.0,all_communicative
312801,1.0,1.0,all_communicative
313601,1.0,1.0,all_communicative
314401,1.0,1.0,all_communicative
315201,1.0,1.0,all_communicative
316001,1.0,1.0,all_communicative
316801,1.0,1.0,all_communicative
317601,1.0,1.0,all_communicative
318401,1.0,1.0,all_communicative
319201,1.0,1.0,all_communicative
320001,1.0,1.0,all_communicative
320801,1.0,1.0,all_communicative
321601,1.0,1.0,all_communicative
322401,1.0,1.0,all_communicative
323201,1.0,1.0,all_communicative
324001,1.0,1.0,all_communicative
324801,1.0,1.0,all_communicative
325601,1.0,1.0,all_communicative
326401,1.0,1.0,all_communicative
327201,0.9,0.9809016994374946,deadlock
328001,1.0,1.0,all_communicative
328801,1.0,1.0,all_communicative
329601,1.0,1.0,all_communicative
330401,1.0,1.0,all_communicative
331201,1.0,1.0,all_communicative
332001,1.0,1.0,all_communicative
332801,1.0,1.0,all_communicative
333601,1.0,1.0,all_communicative
334401,1.0,1.0,all_communicative
335201,1.0,1.0,all_communicative
336001,1.0,1.0,all_communicative
336801,1.0,1.0,all_communicative
337601,1.0,1.0,all_communicative
338401,1.0,1.0,all_communicative
339201,1.0,1.0,all_communicative
340001,1.0,1.0,all_communicative
340801,1.0,1.0,all_communicative
341601,1.0,1.0,all_communicative
342401,1.0,1.0,all_communicative
343201,1.0,1.0,all_communicative
344001,1.0,1.0,all_communicative
344801,1.0,1.0,all_communicative
345601,1.0,1.0,all_communicative
346401,1.0,1.0,all_communicative
347201,1.0,1.0,all_communicative
348001,1.0,1.0,all_communicative
348801,1.0,1.0,all_communicative
349601,1.0,1.0,all_communicative
350401,1.0,1.0,all_communicative
351201,1.0,1.0,all_communicative
352001,1.0,1.0,all_communicative
352801,1.0,1.0,all_communicative
353601,1.0,1.0,all_communicative
354401,1.0,1.0,all_communicative
355201,1.0,1.0,all_communicative
356001,1.0,1.0,all_communicative
356801,1.0,1.0,all_communicative
357601,1.0,1.0,all_communicative
358401,1.0,1.0,all_communicative
359201,1.0,1.0,all_communicative
360001,1.0,1.0,all_communicative
360801,1.0,1.0,all_communicative
361601,1.0,1.0,all_communicative
362401,1.0,1.0,all_communicative
363201,1.0,1.0,all_communicative
364001,1.0,1.0,all_communicative
364801,1.0,1.0,all_communicative
365601,1.0,1.0,all_communicative
366401,1.0,1.0,all_communicative
367201,1.0,1.0,all_communicative
368001,1.0,1.0,all_communicative
368801,1.0,1.0,all_communicative
369601,1.0,1.0,all_communicative
370401,1.0,1.0,all_communicative
371201,1.0,1.0,all_communicative
372001,1.0,1.0,all_communicative
372801,1.0,1.0,all_communicative
373601,1.0,1.0,all_communicative
374401,1.0,1.0,all_communicative
375201,1.0,1.0,all_communicative
376001,1.0,1.0,all_communicative
376801,1.0,1.0,all_communicative
377601,1.0,1.0,all_communicative
378401,1.0,1.0,all_communicative
379201,1.0,1.0,all_communicative
380001,1.0,1.0,all_communicative
380801,1.0,1.0,all_communicative
381601,1.0,1.0,all_communicative
382401,1.0,1.0,all_communicative
383201,1.0,1.0,all_communicative
384001,1.0,1.0,all_communicative
384801,1.0,1.0,all_communicative
385601,1.0,1.0,all_communicative
386401,1.0,1.0,all_communicative
387201,1.0,1.0,all_communicative
388001,1.0,1.0,all_communicative
388801,1.0,1.0,all_communicative
389601,1.0,1.0,all_communicative
390401,1.0,1.0,all_communicative
391201,1.0,1.0,all_communicative
392001,1.0,1.0,all_communicative
392801,1.0,1.0,all_communicative
393601,1.0,1.0,all_communicative
394401,1.0,1.0,all_communicative
395201,1.0,1.0,all_communicative
396001,1.0,1.0,all_communicative
396801,1.0,1.0,all_communicative
397601,1.0,1.0,all_communicative
398401,1.0,1.0,all_communicative
399201,1.0,1.0,all_communicative
400001,1.0,1.0,all_communicative
400801,1.0,1.0,all_communicative
401601,1.0,1.0,all_communicative
402401,1.0,1.0,all_communicative
403201,1.0,1.0,all_communicative
404001,1.0,1.0,all_communicative
404801,1.0,1.0,all_communicative
405601,1.0,1.0,all_communicative
406401,1.0,1.0,all_communicative
407201,1.0,1.0,all_communicative
408001,1.0,1.0,all_communicative
408801,1.0,1.0,all_communicative
409601,1.0,1.0,all_communicative
410401,1.0,1.0,all_communicative
411201,1.0,1.0,all_communicative
412001,1.0,1.0,all_communicative
412801,1.0,1.0,all_communicative
413601,1.0,1.0,all_communicative
414401,1.0,1.0,all_communicative
415201,1.0,1.0,all_communicative
416001,1.0,1.0,all_communicative
416801,1.0,1.0,all_communicative
417601,1.0,1.0,all_communicative
418401,1.0,1.0,all_communicative
419201,1.0,1.0,all_communicative
420001,1.0,1.0,all_communicative
420801,1.0,1.0,all_communicative
421601,1.0,1.0,all_communicative
422401,1.0,1.0,all_communicative
423201,1.0,1.0,all_communicative
424001,1.0,1.0,all_communicative
424801,1.0,1.0,all_communicative
425601,1.0,1.0,all_communicative
426401,1.0,1.0,all_communicative
427201,1.0,1.0,all_communicative
428001,1.0,1.0,all_communicative
428801,1.0,1.0,all_communicative
429601,1.0,1.0,all_communicative
430401,1.0,1.0,all_communicative
431201,1.0,1.0,all_communicative
432001,1.0,1.0,all_communicative
432801,1.0,1.0,all_communicative
433601,1.0,1.0,all_communicative
434401,1.0,1.0,all_communicative
435201,1.0,1.0,all_communicative
436001,1.0,1.0,all_communicative
436801,1.0,1.0,all_communicative
437601,1.0,1.0,all_communicative
438401,1.0,1.0,all_communicative
439201,1.0,1.0,all_communicative
440001,1.0,1.0,all_communicative
440801,1.0,1.0,all_communicative
441601,1.0,1.0,all_communicative
442401,1.0,1.0,all_communicative
443201,1.0,1.0,all_communicative
444001,1.0,1.0,all_communicative
444801,1.0,1.0,all_communicative
445601,1.0,1.0,all_communicative
446401,1.0,1.0,all_communicative
447201,1.0,1.0,all_communicative
448001,1.0,1.0,all_communicative
448801,1.0,1.0,all_communicative
449601,1.0,1.0,all_communicative
450401,1.0,1.0,all_communicative
451201,1.0,1.0,all_communicative
452001,1.0,1.0,all_communicative
452801,1.0,1.0,all_communicative
453601,1.0,1.0,all_communicative
454401,1.0,1.0,all_communicative
455201,1.0,1.0,all_communicative
456001,1.0,1.0,all_communicative
456801,1.0,1.0,all_communicative
457601,1.0,1.0,all_communicative
458401,1.0,1.0,all_communicative
459201,1.0,1.0,all_communicative
460001,1.0,1.0,all_communicative
460801,1.0,1.0,all_communicative
461601,1.0,1.0,all_communicative
462401,1.0,1.0,all_communicative
463201,1.0,1.0,all_communicative
464001,1.0,1.0,all_communicative
464801,1.0,1.0,all_communicative
465601,0.95,0.9951056516295154,staghunt
466401,1.0,1.0,all_communicative
467201,1.0,1.0,all_communicative
468001,1.0,1.0,all_communicative
468801,1.0,1.0,all_communicative
469601,1.0,1.0,all_communicative
470401,1.0,1.0,all_communicative
471201,1.0,1.0,all_communicative
472001,1.0,1.0,all_communicative
472801,1.0,1.0,all_communicative
473601,1.0,1.0,all_communicative
474401,1.0,1.0,all_communicative
475201,1.0,1.0,all_communicative
476001,1.0,1.0,all_communicative
476801,1.0,1.0,all_communicative
477601,1.0,1.0,all_communicative
478401,1.0,1.0,all_communicative
479201,1.0,1.0,all_communicative
480001,1.0,1.0,all_communicative
480801,1.0,1.0,all_communicative
481601,1.0,1.0,all_communicative
482401,1.0,1.0,all_communicative
483201,1.0,1.0,all_communicative
484001,1.0,1.0,all_communicative
484801,1.0,1.0,all_communicative
485601,1.0,1.0,all_communicative
486401,1.0,1.0,all_communicative
487201,1.0,1.0,all_communicative
488001,1.0,1.0,all_communicative
488801,1.0,1.0,all_communicative
489601,1.0,1.0,all_communicative
490401,1.0,1.0,all_communicative
491201,1.0,1.0,all_communicative
492001,1.0,1.0,all_communicative
492801,1.0,1.0,all_communicative
493601,1.0,1.0,all_communicative
494401,1.0,1.0,all_communicative
495201,1.0,1.0,all_communicative
496001,1.0,1.0,all_communicative
496801,1.0,1.0,all_communicative
497601,1.0,1.0,all_communicative
498401,1.0,1.0,all_communicative
499201,1.0,1.0,all_communicative
500001,1.0,1.0,all_communicative
500801,1.0,1.0,all_communicative
501601,1.0,1.0,all_communicative
502401,1.0,1.0,all_communicative
503201,1.0,1.0,all_communicative
504001,1.0,1.0,all_communicative
504801,1.0,1.0,all_communicative
505601,1.0,1.0,all_communicative
506401,1.0,1.0,all_communicative
507201,1.0,1.0,all_communicative
508001,1.0,1.0,all_communicative
508801,1.0,1.0,all_communicative
509601,1.0,1.0,all_communicative
510401,1.0,1.0,all_communicative
511201,1.0,1.0,all_communicative
512001,1.0,1.0,all_communicative
512801,1.0,1.0,all_communicative
513601,1.0,1.0,all_communicative
514401,1.0,1.0,all_communicative
515201,1.0,1.0,all_communicative
516001,1.0,1.0,all_communicative
516801,1.0,1.0,all_communicative
517601,1.0,1.0,all_communicative
518401,1.0,1.0,all_communicative
519201,1.0,1.0,all_communicative
520001,1.0,1.0,all_communicative
520801,1.0,1.0,all_communicative
521601,1.0,1.0,all_communicative
522401,1.0,1.0,all_communicative
523201,1.0,1.0,all_communicative
524001,1.0,1.0,all_communicative
524801,1.0,1.0,all_communicative
525601,1.0,1.0,all_communicative
526401,1.0,1.0,all_communicative
527201,1.0,1.0,all_communicative
528001,1.0,1.0,all_communicative
528801,1.0,1.0,all_communicative
529601,1.0,1.0,all_communicative
530401,1.0,1.0,all_communicative
531201,1.0,1.0,all_communicative
532001,1.0,1.0,all_communicative
532801,1.0,1.0,all_communicative
533601,1.0,1.0,all_communicative
534401,1.0,1.0,all_communicative
535201,1.0,1.0,all_communicative
536001,1.0,1.0,all_communicative
536801,1.0,1.0,all_communicative
537601,1.0,1.0,all_communicative
538401,1.0,1.0,all_communicative
539201,1.0,1.0,all_communicative
540001,1.0,1.0,all_communicative
540801,1.0,1.0,all_communicative
541601,1.0,1.0,all_communicative
542401,1.0,1.0,all_communicative
543201,1.0,1.0,all_communicative
544001,1.0,1.0,all_communicative
544801,1.0,1.0,all_communicative
545601,1.0,1.0,all_communicative
546401,1.0,1.0,all_communicative
547201,1.0,1.0,all_communicative
548001,1.0,1.0,all_communicative
548801,1.0,1.0,all_communicative
549601,1.0,1.0,all_communicative
550401,1.0,1.0,all_communicative
551201,1.0,1.0,all_communicative
552001,1.0,1.0,all_communicative
552801,1.0,1.0,all_communicative
553601,1.0,1.0,all_communicative
554401,1.0,1.0,all_communicative
555201,1.0,1.0,all_communicative
556001,1.0,1.0,all_communicative
556801,1.0,1.0,all_communicative
557601,1.0,1.0,all_communicative
558401,1.0,1.0,all_communicative
559201,1.0,1.0,all_communicative
560001,1.0,1.0,all_communicative
560801,1.0,1.0,all_communicative
561601,1.0,1.0,all_communicative
562401,1.0,1.0,all_communicative
563201,1.0,1.0,all_communicative
564001,1.0,1.0,all_communicative
564801,1.0,1.0,all_communicative
565601,1.0,1.0,all_communicative
566401,1.0,1.0,all_communicative
567201,1.0,1.0,all_communicative
568001,1.0,1.0,all_communicative
568801,1.0,1.0,all_communicative
569601,1.0,1.0,all_communicative
570401,1.0,1.0,all_communicative
571201,1.0,1.0,all_communicative
572001,1.0,1.0,all_communicative
572801,1.0,1.0,all_communicative
573601,1.0,1.0,all_communicative
574401,1.0,1.0,all_communicative
575201,1.0,1.0,all_communicative
576001,1.0,1.0,all_communicative
576801,1.0,1.0,all_communicative
