time,game_type,communicative_fraction_mean,order_parameter_mean,communicative_fraction_std,order_parameter_std
0,deadlock,0.4999999999999999,0.2654426339079155,0.11303883305208783,0.14937973682168196
800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
1600,allCommunicative,0.585,0.9771436815731152,0.5055525030432876,0.07227802515503269
2400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
3200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
4000,allCommunicative,0.6,0.9487712086070884,0.5163977794943223,0.16199966257923062
4800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
5600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
6400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
7200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
8000,allCommunicative,0.605,0.998022425952829,0.5101470376273884,0.00625363823069756
8800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
9600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
10400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
11200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
12000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
12800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
13600,allCommunicative,0.7,0.9982661212721602,0.48304589153964794,0.005483005966488784
14400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
15200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
16000,allCommunicative,0.6900000000000001,0.9905538513813742,0.4771442828607157,0.029871344751310844
16800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
17600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
18400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
19200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
20000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
20800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
21600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
22400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
23200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
24000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
24800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
25600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
26400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
27200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
28000,allCommunicative,0.6950000000000001,0.998022425952829,0.4798437245604031,0.006253638230697567
28800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
29600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
30400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
31200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
32000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
32800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
33600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
34400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
35200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
36000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
36800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
37600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
38400,allCommunicative,0.6950000000000001,0.996662123629973,0.4798437245604031,0.0105552918773401
39200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
40000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
40800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
41600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
42400,allCommunicative,0.7,0.9997672475839661,0.48304589153964794,0.0007360277655741373
43200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
44000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
44800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
45600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
46400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
47200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
48000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
48800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
49600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
50400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
51200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
52000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
52800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
53600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
54400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
55200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
56000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
56800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
57600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
58400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
59200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
60000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
60800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
61600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
62400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
63200,allCommunicative,0.6849999999999999,0.9816211165345334,0.47495613832577566,0.05811913260168295
64000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
64800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
65600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
66400,allCommunicative,0.64,0.925197792002143,0.4788875998951459,0.23654535128289156
67200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
68000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
68800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
69600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
70400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
71200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
72000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
72800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
73600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
74400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
75200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
76000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
76800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
77600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
78400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
79200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
80000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
80800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
81600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
82400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
83200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
84000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
84800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
85600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
86400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
87200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
88000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
88800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
89600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
90400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
91200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
92000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
92800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
93600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
94400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
95200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
96000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
96800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
97600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
98400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
99200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
100000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
100800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
101600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
102400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
103200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
104000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
104800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
105600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
106400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
107200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
108000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
108800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
109600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
110400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
111200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
112000,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
112800,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
113600,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
114400,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
115200,allCommunicative,0.6,1.0,0.5163977794943223,7.401486830834377e-17
116000,allCommunicative,0.65,0.9891006524188368,0.4743416490252569,0.03446676336632267
116800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
117600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
118400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
119200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
120000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
120800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
121600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
122400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
123200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
124000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
124800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
125600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
126400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
127200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
128000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
128800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
129600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
130400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
131200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
132000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
132800,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
133600,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
134400,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
135200,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
136000,allCommunicative,0.7,1.0,0.48304589153964794,7.401486830834377e-17
